row_index_1,row_index_2,name_company_1,name_company_2,address_1,address_2,city_1,city_2,state_1,state_2,country_1,country_2,continent_1,continent_2,is_match
48577,2340,BEAUTY AT TIFFANY’S LTD,PACKER P LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,11214,BEAUTY AT TIFFANY’S LTD,BRIGHT VISION INVESTMENT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,13551,BEAUTY AT TIFFANY’S LTD,NEW AGE FASHION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,17757,BEAUTY AT TIFFANY’S LTD,GOOD DAY AESTHETICS & BEAUTY LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,19613,BEAUTY AT TIFFANY’S LTD,SOFTWARE SOLUTIONS GROUP LTD.,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,24850,BEAUTY AT TIFFANY’S LTD,H ACCOUNTING SOLUTION LIMITED,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,28937,BEAUTY AT TIFFANY’S LTD,TANA T TRADING LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,29510,BEAUTY AT TIFFANY’S LTD,V & MARK COMPANY LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,31132,BEAUTY AT TIFFANY’S LTD,P A MARTIN CONSTRUCTION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,31915,BEAUTY AT TIFFANY’S LTD,U AND M CONSULTANTS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,32385,BEAUTY AT TIFFANY’S LTD,ECO MARINE FOODS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,38470,BEAUTY AT TIFFANY’S LTD,H A FOR TRAINING AND CONSULTANT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,38754,BEAUTY AT TIFFANY’S LTD,Z CONTROLS & AUTOMATION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,42528,BEAUTY AT TIFFANY’S LTD,U COLLABORATION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,44893,BEAUTY AT TIFFANY’S LTD,GOOD ACCOUNTANT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,45735,BEAUTY AT TIFFANY’S LTD,T A ELECTRONICS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48577,45882,BEAUTY AT TIFFANY’S LTD,NEW ALL DIGITAL MARKETING LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
48606,93,BEAUTY AND BRAVADO LTD,SOFTWARE DEVELOPMENT SERVICES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,502,BEAUTY AND BRAVADO LTD,Z AND P INCORPORATED LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,776,BEAUTY AND BRAVADO LTD,T & ASH LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,3415,BEAUTY AND BRAVADO LTD,FOOD BOOKING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,4039,BEAUTY AND BRAVADO LTD,ALL ABOUT BOILERS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,5606,BEAUTY AND BRAVADO LTD,GOOD CONNEXION LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,6679,BEAUTY AND BRAVADO LTD,Q BRANCH SOLUTIONS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,7079,BEAUTY AND BRAVADO LTD,H A DIRECT LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,8008,BEAUTY AND BRAVADO LTD,GOOD & YOUNG LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,13025,BEAUTY AND BRAVADO LTD,NEW AGE PLUMBING AND HEATING SERVICES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,13096,BEAUTY AND BRAVADO LTD,GOOD BEAGLE INTERNATIONAL LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,14082,BEAUTY AND BRAVADO LTD,SOFTWARE BRAIN LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,16743,BEAUTY AND BRAVADO LTD,Q BRIDGE ENTERTAINMENT LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,17304,BEAUTY AND BRAVADO LTD,PERGORA FINANCES INVESTMENTS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,17549,BEAUTY AND BRAVADO LTD,ALL ABOUT PROPERTIES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,18882,BEAUTY AND BRAVADO LTD,NEW AGE TOURING PRODUCTIONS LIMITED,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,20362,BEAUTY AND BRAVADO LTD,FOOD AND PACKAGING WHOLESALE LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,23046,BEAUTY AND BRAVADO LTD,HAWTHORN ROSE HOMES LIMITED,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,23876,BEAUTY AND BRAVADO LTD,ALL ABOUT REEL LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,25761,BEAUTY AND BRAVADO LTD,GOOD CURRIES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,27689,BEAUTY AND BRAVADO LTD,FOOD DISCOUNTS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,29271,BEAUTY AND BRAVADO LTD,SOFTWARE DEFENCES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,29377,BEAUTY AND BRAVADO LTD,KNOWING FINANCES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,30243,BEAUTY AND BRAVADO LTD,BEAUTY AND NATURE STORE LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,30445,BEAUTY AND BRAVADO LTD,Z AND J GROUP LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,30467,BEAUTY AND BRAVADO LTD,Q BRIDGE MUSIC LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,31894,BEAUTY AND BRAVADO LTD,ALL ABOUT CLAIMS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,32040,BEAUTY AND BRAVADO LTD,BEAUTY BOUND LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,32153,BEAUTY AND BRAVADO LTD,BAD BOYS MAKE NOISE LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,33286,BEAUTY AND BRAVADO LTD,GOOD BOY TRADING LIMITED,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,33760,BEAUTY AND BRAVADO LTD,GOOD ADVICE FOR LIVING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,35148,BEAUTY AND BRAVADO LTD,U FINANCE LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,38154,BEAUTY AND BRAVADO LTD,Q ADMINISTRATION LIMITED,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,38905,BEAUTY AND BRAVADO LTD,V AND J'S SOIREES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,39260,BEAUTY AND BRAVADO LTD,NEW AGE STORE LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,41076,BEAUTY AND BRAVADO LTD,ALL ABOUT CLADDING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,42709,BEAUTY AND BRAVADO LTD,Z AUDIO DIGITAL LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,43242,BEAUTY AND BRAVADO LTD,SOFTWARE SHIFT LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,43269,BEAUTY AND BRAVADO LTD,SOFTWARE HATCH LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,43678,BEAUTY AND BRAVADO LTD,SOFTWARE SOLUTIONS MANAGEMENT LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48606,46081,BEAUTY AND BRAVADO LTD,BAD BOY BOSSES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
48611,14377,Enel Global Trading Spa,Enel Global Services Srl,"VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY","VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY",,,,,IT05918271007,IT15416261004,,,1
48611,35150,Enel Global Trading Spa,Enel Italia Spa,"VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY","VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY",,,,,IT05918271007,IT06377691008,,,1
48611,41155,Enel Global Trading Spa,Enel Produzione Spa,"VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY","VIALE REGINA MARGHERITA 125, ROMA, 00198, ROMA, ITALY",,,,,IT05918271007,IT05617841001,,,1
48675,2460,Q & CO DISTRIBUTION LTD,NEW AGE HEMP LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48675,8320,Q & CO DISTRIBUTION LTD,GOOD BEHAVIOUR LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48675,14809,Q & CO DISTRIBUTION LTD,SOFTWARE RETAIL LTD,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48675,27326,Q & CO DISTRIBUTION LTD,NOVEA FINANCES LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48675,46274,Q & CO DISTRIBUTION LTD,SOFTWARE LEADERS LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48675,48003,Q & CO DISTRIBUTION LTD,SOFTWARE SYSTEMS LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,2460,FOOD ARTS & TECHNOLOGY LTD,NEW AGE HEMP LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,8320,FOOD ARTS & TECHNOLOGY LTD,GOOD BEHAVIOUR LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,14809,FOOD ARTS & TECHNOLOGY LTD,SOFTWARE RETAIL LTD,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,27326,FOOD ARTS & TECHNOLOGY LTD,NOVEA FINANCES LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,46274,FOOD ARTS & TECHNOLOGY LTD,SOFTWARE LEADERS LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,48003,FOOD ARTS & TECHNOLOGY LTD,SOFTWARE SYSTEMS LIMITED,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48779,48675,FOOD ARTS & TECHNOLOGY LTD,Q & CO DISTRIBUTION LTD,"7 Bell Yard, London, England, WC2A 2JR","7 Bell Yard, London, England, WC2A 2JR",,,,,,,,,1
48802,7209,ALL ABOUT THE HOUSE LTD,Z & Z BROTHERS IT SOLUTIONS LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,8900,ALL ABOUT THE HOUSE LTD,Q AND QUAINT LIMITED,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,10177,ALL ABOUT THE HOUSE LTD,ALL ABOUT DRINKS CONSULTING SERVICES LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,12164,ALL ABOUT THE HOUSE LTD,S A ELECTRICAL SOLUTIONS LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,19788,ALL ABOUT THE HOUSE LTD,ALL ABOUT DAMP LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,24457,ALL ABOUT THE HOUSE LTD,TAFFY T LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,35857,ALL ABOUT THE HOUSE LTD,BEAUTY AND THE BENEFIT LIMITED,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,42165,ALL ABOUT THE HOUSE LTD,Z AND PRECIOUS REMOVALS LTD,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48802,47207,ALL ABOUT THE HOUSE LTD,R. A. GRUNDY ARCHITECTURAL SERVICES LIMITED,"86-90 Paul Street, London, England, United Kingdom, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
48819,11775,H & A PRO-SERV LTD,H & A ENTERTAINMENTS LTD,"Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD","Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD",,,,,,,,,1
48819,26989,H & A PRO-SERV LTD,FOOD DELICIOUS GROUP LTD,"Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD","Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD",,,,,,,,,1
48843,19875,Alperia Trading Srl,Alperia Smart Services Srl,"VIA DODICIVILLE 8, BOLZANO, 39100, BOLZANO, ITALY","VIA DODICIVILLE 8, BOLZANO, 39100, BOLZANO, ITALY",,,,,IT03008510210,IT01745520211,,,1
49019,46697,NET FINANCES LTD,FOOD CUT LTD,"37 Chatsworth Road, London, England, NW2 4BL","37 Chatsworth Road, London, England, NW2 4BL",,,,,,,,,1
49128,45466,Metso Outotec Corp,Sanoma Corp,"Toolonlahdenkatu 2, Helsinki, 00100","Toolonlahdenkatu 2, Helsinki, 00100",,,,,,,,,1
49198,43406,Edison Energia Spa,Edison Spa,"FORO BUONAPARTE 31, MILANO, 20121, MILANO, ITALY","FORO BUONAPARTE 31, MILANO, 20121, MILANO, ITALY",,,,,IT08526440154,IT08263330014,,,1
49218,39265,Generali Italia Spa,Genertellife Spa,"VIA MAROCCHESA 14, MOGLIANO VENETO, 31021, TREVISO, ITALY","VIA MAROCCHESA 14, MOGLIANO VENETO, 31021, TREVISO, ITALY",,,,,IT00885351007,IT06515871009,,,1
49261,28813,LG Chem Ltd,LG Corp,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
49317,46188,FOOD UN LIMITED,BEAUTY UN LIMITED,"Avc House, 21 Northampton Lane, Swansea, SA1 4EH","Avc House, 21 Northampton Lane, Swansea, SA1 4EH",,,,,,,,,1
49380,6581,ALL ABOUT VENDING LTD,ALL ABOUT ACCOUNTING (UK) LIMITED,"West Gate Lodge, Cams Hall Estate, Fareham, Hampshire, PO16 8UP","West Gate Lodge, Cams Hall Estate, Fareham, Hampshire, PO16 8UP",,,,,,,,,1
49423,263,Q ENVIRONMENTAL LIMITED,ALL ABOUT KIDS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,3444,Q ENVIRONMENTAL LIMITED,U BROWN LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,3775,Q ENVIRONMENTAL LIMITED,T & B ENGINEERING SOLUTIONS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,4375,Q ENVIRONMENTAL LIMITED,H & A ENGINEERING LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,4438,Q ENVIRONMENTAL LIMITED,BEAUTY BOOSTERS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,6594,Q ENVIRONMENTAL LIMITED,U EVENTS LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,7607,Q ENVIRONMENTAL LIMITED,GOOD ADVICE DEBT COMPANY LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,11053,Q ENVIRONMENTAL LIMITED,ALL ABOUT THE SAAS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,12838,Q ENVIRONMENTAL LIMITED,Q CONSULTING GROUP LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,15089,Q ENVIRONMENTAL LIMITED,Q UN LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,18039,Q ENVIRONMENTAL LIMITED,Z & K DISTRIBUTORS LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,18878,Q ENVIRONMENTAL LIMITED,FOOD & BEVERAGE INTERNATIONAL LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,19784,Q ENVIRONMENTAL LIMITED,S A GUARANTEE SPECIALISTS UK LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,19928,Q ENVIRONMENTAL LIMITED,ALL ABOUT ME ENTERPRISES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,21691,Q ENVIRONMENTAL LIMITED,NEW AGE AGENCY AND SERVICES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,25329,Q ENVIRONMENTAL LIMITED,NEW AGE GAMES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,28246,Q ENVIRONMENTAL LIMITED,BEAUTY BOLD PR LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,35542,Q ENVIRONMENTAL LIMITED,BEAUTY BLOCKS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,36427,Q ENVIRONMENTAL LIMITED,SOFTWARE KEYS-SK LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,36970,Q ENVIRONMENTAL LIMITED,NIKOLIC FINANCES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,37218,Q ENVIRONMENTAL LIMITED,U CHOZE LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,44310,Q ENVIRONMENTAL LIMITED,NEW AGES TECHNOLOGIES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,46096,Q ENVIRONMENTAL LIMITED,BEAUTY AND A BOND LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49423,47429,Q ENVIRONMENTAL LIMITED,SOFTWARE SOLUTIONS ESD LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
49431,47019,Ludoil Energy Spa,Ludoil Energia Srl,"VIA TARANTO 40, NOLA, 80035, NAPOLI, ITALY","VIA TARANTO 40, NOLA, 80035, NAPOLI, ITALY",,,,,IT07104471219,IT07047491217,,,1
49447,3917,Q BIOTECH LIMITED,BAD BUNNY MANAGEMENT LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,13774,Q BIOTECH LIMITED,Q & K SERVICES LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,13794,Q BIOTECH LIMITED,BAD ANGELS LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,16267,Q BIOTECH LIMITED,MATRIX FINANCES LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,18893,Q BIOTECH LIMITED,NEW ALBION REAL ESTATE LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,20414,Q BIOTECH LIMITED,FOOD BOOTH LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,26427,Q BIOTECH LIMITED,BAD INTENTIONS BOXING LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,29058,Q BIOTECH LIMITED,NEW AGE COACH LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,30959,Q BIOTECH LIMITED,JC NEW AGE ENTERTAINMENT LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
49447,32692,Q BIOTECH LIMITED,NEW ALBION ENERGY LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
