CompanyID,Name,Source
7fd123b3-8e70-4c62-b5b5-f3b39d67557f,Cathay Pacific,dataset1.xlsx
408d9e8f-16a0-4309-8d0c-5bd97d9aba3a,Heinz,dataset1.xlsx
eb65f1bd-d904-4541-a4ed-a1229861d39e,Sony Ericsson,dataset1.xlsx
67def0fc-0e11-4a23-85f9-b99984b68e5b,100 Plus,dataset1.xlsx
68359757-bc3d-48bf-8063-f3a4716e1440,Morinaga,dataset1.xlsx
062ddddb-a36f-41e3-82d3-e6a48fcc31ce,Breeze,dataset1.xlsx
7ac19166-71a1-420c-b82e-a0cfed85037f,Caltex,dataset1.xlsx
e6f1f002-a4d9-481e-9243-c5ed0f0d0583,Vodafone,dataset1.xlsx
db578152-49e4-42e6-82d0-f1172a1f05ad,Esso,dataset1.xlsx
6ad444a0-c6d4-4905-b4bf-0bc561fd9fd1,Johnson & Johnson,dataset1.xlsx
d7e21565-0e50-4da1-a6e2-4b5044d0f5a4,Calvin Klein,dataset1.xlsx
fc051892-f36b-45f8-881c-231fdae2a5ff,Kingfisher,dataset1.xlsx
c38904e8-8832-479d-8c28-d05b4fbcd745,Fujitsu,dataset1.xlsx
4d8d42fb-2382-4582-8c56-76cb4e1f27dc,Guardian,dataset1.xlsx
4f764ad8-027d-4b09-b9f7-51aa231a8943,Suzuki,dataset1.xlsx
2e794a75-1dd4-4af6-9ff2-02891cccb919,Baskin Robbins,dataset1.xlsx
da7e27eb-72fb-4cef-a011-dc7df3c9e64f,Lenovo,dataset1.xlsx
a6d144ef-7313-454b-879a-06b7eb0e4734,Omega,dataset1.xlsx
3de4f0c6-fc97-424c-b3c9-7548d52d00a1,Louis Vuitton (LV),dataset1.xlsx
73486e93-2f50-45f8-8d4f-52559a5423c5,Wellcome,dataset1.xlsx
99be68ec-9d9f-443f-961b-69c0316ee119,Coles,dataset1.xlsx
c68c9461-85d4-405d-9f9d-8ffc398f3ab6,Armani,dataset1.xlsx
30b43694-48f1-4e04-8768-ae0d2f07a2eb,Lee Kum Kee,dataset1.xlsx
e029ef87-7e9c-4f11-bddf-30bd619bbd73,Johnnie Walker,dataset1.xlsx
c2d0f4b0-fd60-4585-9f5d-98c1439f70de,Reebok,dataset1.xlsx
83fd0482-fe4d-4dc3-b3e1-87afb1ed84f7,Lay’s,dataset1.xlsx
be7ad575-02cb-47f0-bd63-3b27af826760,Marigold,dataset1.xlsx
da4451e5-f229-43c5-b9d8-ca85377fae97,Circle K,dataset1.xlsx
17521bb2-8542-4f3a-a029-0370b628345c,Harley Davidson,dataset1.xlsx
3d46e2c1-af21-4588-bac4-2f6ede14db47,Goodyear,dataset1.xlsx
54fdc3e1-4282-4851-950b-20e37caed2f4,Quaker,dataset1.xlsx
94d63c4e-6f21-4ff4-8b38-602b83dd5c27,Carlsberg,dataset1.xlsx
6d70a94f-6cd7-41c0-adeb-2babda85a844,Puma,dataset1.xlsx
cd9237e6-de82-4177-8e3f-b027d3fe79b8,Jetstar,dataset1.xlsx
1470880a-c032-4e72-aaf1-e6b52faa4eff,Thai Airways,dataset1.xlsx
d0fa2271-7036-4c8c-99a4-a79a94571766,Asus,dataset1.xlsx
e7b79649-2074-4429-a569-4a9c485eec6d,JVC,dataset1.xlsx
7da8cd6f-47a1-4a2a-abed-7bb8d5498098,Prudential (UK),dataset1.xlsx
c185a18f-b685-4398-9ffa-ac9182b4054d,Maxims,dataset1.xlsx
bc8f73b2-fef3-4398-aaa9-fbdada8efb55,Lion,dataset1.xlsx
ce6784c1-aae0-45f3-8828-322bca017e70,BlackBerry,dataset1.xlsx
a72be709-c7c4-4c8c-b738-5fc34975ede5,Olympus,dataset1.xlsx
6acdf87e-dd96-4849-b3ca-2ea7ccbb8fcf,Extra,dataset1.xlsx
e14434e3-2336-487a-8e2a-2b62c2659f59,Suntory,dataset1.xlsx
76bd9950-1be3-4fdf-928e-55bd1c37c91e,Garnier,dataset1.xlsx
0a065dd8-c689-4efd-ae4b-b5b759e0f419,Rejoice,dataset1.xlsx
5c7e2e63-72fc-457e-a200-7723587933e6,Virgin,dataset1.xlsx
684249be-bc16-470f-8b66-0a862b9ad081,Doublemint,dataset1.xlsx
9a9fad2a-784e-47cf-8e6c-b6eb8f32bddc,Palmolive,dataset1.xlsx
b3f73f58-7c0d-4888-9d47-30a599d9fb0c,IBM,dataset1.xlsx
48d45c10-8878-4369-9915-b1037933b6ce,Mamy Poko,dataset1.xlsx
14bd3369-e0b4-4f50-b5ce-3ed32754a79c,Dettol,dataset1.xlsx
e4fc0815-9ed2-4702-8bfe-20bbe9793efb,Estée Lauder,dataset1.xlsx
a20bd09b-dcbe-4779-b2fa-399cf060c2c3,Clinique,dataset1.xlsx
7e51c98e-464a-4168-8b9d-a5cbe0a30e1f,Mengniu,dataset1.xlsx
cebd92f4-1462-4587-91be-018b9959ab7e,Lindt,dataset1.xlsx
397957e5-26dc-407c-a6ea-bb99da0c8fa0,Hershey’s,dataset1.xlsx
0afca1c8-fea2-4322-bf9f-d0502767c0c1,Cartier,dataset1.xlsx
0c922caf-7012-4de2-a8da-8784b61d53cd,Malaysia Airlines,dataset1.xlsx
ef099c67-f993-49bd-9476-c7a97eec874b,Tropicana,dataset1.xlsx
d0dd2e49-db1e-4094-9154-a2fff32a50c0,Baidu,dataset1.xlsx
a07f0beb-ade5-46a5-9e1c-bea1767bffcf,Pond’s,dataset1.xlsx
63e1ef77-4afa-4db9-9b00-42b58adb9e47,Dutch Lady,dataset1.xlsx
aebd020b-2219-4098-b666-a9e50e3d026e,Bank of China,dataset1.xlsx
429cd484-6a85-4186-a92d-3b36b0d7c2dc,BATA,dataset1.xlsx
01c06152-6d3d-4043-8c3d-2aee5d91a74e,Carrefour,dataset1.xlsx
19b0e012-c635-45e0-ac82-3f12592f1b72,Tsingtao,dataset1.xlsx
639e5e95-e7d8-456b-b51b-e71811e6e1ad,Maybank,dataset1.xlsx
a7017976-86cc-4f42-b3ac-aaf0ad317326,Kirin,dataset1.xlsx
