id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
43586,43586,38933,Bulgari Gioielli Spa,Heineken Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,38941,Bulgari Gioielli Spa,Same Deutz Fahr Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,38985,Bulgari Gioielli Spa,Fedrigoni Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,39478,Bulgari Gioielli Spa,Tod's Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,40006,Bulgari Gioielli Spa,Riva Acciaio Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,40288,Bulgari Gioielli Spa,Eli Lilly Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,40740,Bulgari Gioielli Spa,A. Menarini Industrie Farmaceutiche Riunite Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,41222,Bulgari Gioielli Spa,Granarolo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,41242,Bulgari Gioielli Spa,Unigra' Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,41517,Bulgari Gioielli Spa,Nestle' Italiana Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,42095,Bulgari Gioielli Spa,O.r.i. Martin Acciaieria E Ferriera Di Brescia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,42170,Bulgari Gioielli Spa,Michelin Italiana S.a.m.i. Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,42470,Bulgari Gioielli Spa,Societa' Europea Veicoli Leggeri Sevel Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,42797,Bulgari Gioielli Spa,Aquafil Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
43586,43586,43480,Bulgari Gioielli Spa,Sanofi Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,85,G.ecol. Cables Srl,Argo Tractors Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,95,G.ecol. Cables Srl,Cargill Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,219,G.ecol. Cables Srl,Dow Italia Divisione Commerciale Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,583,G.ecol. Cables Srl,Guccio Gucci Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,1469,G.ecol. Cables Srl,Metalmeccanica Tiberina Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,2716,G.ecol. Cables Srl,Smurfit Kappa Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,3230,G.ecol. Cables Srl,De' Longhi Appliances Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,3606,G.ecol. Cables Srl,Prysmian Powerlink Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4091,G.ecol. Cables Srl,Candy Hoover Group Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4126,G.ecol. Cables Srl,Ferretti Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4171,G.ecol. Cables Srl,Lg Electronics Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4439,G.ecol. Cables Srl,Mbda Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4465,G.ecol. Cables Srl,Arneg Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,4577,G.ecol. Cables Srl,C.l.n. Coils Lamiere Nastri Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,5038,G.ecol. Cables Srl,Pastificio Rana Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,5347,G.ecol. Cables Srl,Prima Sole Components Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,5877,G.ecol. Cables Srl,Luxottica Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,7196,G.ecol. Cables Srl,Scm Group Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,7768,G.ecol. Cables Srl,Buzzi Unicem Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,8239,G.ecol. Cables Srl,Dana Graziano Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,8412,G.ecol. Cables Srl,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,8498,G.ecol. Cables Srl,Acciaierie D'italia Holding Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,8560,G.ecol. Cables Srl,Epta Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,10287,G.ecol. Cables Srl,Pro-gest Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,10508,G.ecol. Cables Srl,Alfa Acciai Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,10688,G.ecol. Cables Srl,C.o.i.m. Spa - Chimica Organica Industriale Milanese,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,11403,G.ecol. Cables Srl,Sasol Italy Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,11457,G.ecol. Cables Srl,Alstom Ferroviaria Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,11986,G.ecol. Cables Srl,Agricola Tre Valli Societa' Cooperativa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,12170,G.ecol. Cables Srl,Ies Italiana Energia E Servizi Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,12838,G.ecol. Cables Srl,Covestro Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,13038,G.ecol. Cables Srl,Inalca Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,13840,G.ecol. Cables Srl,Iveco Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,13937,G.ecol. Cables Srl,Dolce & Gabbana Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,14047,G.ecol. Cables Srl,Molino Casillo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,14089,G.ecol. Cables Srl,Bolton Food Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,14396,G.ecol. Cables Srl,Ansaldo Energia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,14436,G.ecol. Cables Srl,Chiesi Farmaceutici Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,14641,G.ecol. Cables Srl,Bonfiglioli Riduttori Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,15591,G.ecol. Cables Srl,Biesse Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,15839,G.ecol. Cables Srl,Mapei Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,16565,G.ecol. Cables Srl,Dana Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,16878,G.ecol. Cables Srl,Cereal Docks Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,17326,G.ecol. Cables Srl,Salvatore Ferragamo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,19129,G.ecol. Cables Srl,Emak Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,19435,G.ecol. Cables Srl,Adler Plastic Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,19769,G.ecol. Cables Srl,Marelli Europe Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,19911,G.ecol. Cables Srl,Loro Piana Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,20002,G.ecol. Cables Srl,Chimet Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,20633,G.ecol. Cables Srl,Gnutti Carlo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,21305,G.ecol. Cables Srl,Acciaierie Venete Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,21769,G.ecol. Cables Srl,Tenova Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,21896,G.ecol. Cables Srl,Rizzoli Corriere Della Sera Mediagroup Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,22218,G.ecol. Cables Srl,Petronas Lubricants Italy Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,22538,G.ecol. Cables Srl,Marcegaglia Holding Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,23245,G.ecol. Cables Srl,Metinvest Trametal Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,23789,G.ecol. Cables Srl,Italpreziosi Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,23996,G.ecol. Cables Srl,Ferriera Valsider Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,24248,G.ecol. Cables Srl,Liquigas Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,24799,G.ecol. Cables Srl,Abbvie Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,25481,G.ecol. Cables Srl,Electrolux Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,25590,G.ecol. Cables Srl,Bottega Veneta Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,25665,G.ecol. Cables Srl,Sarlux Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,25795,G.ecol. Cables Srl,General Cavi Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,25831,G.ecol. Cables Srl,Barilla G. E R. Fratelli Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,26406,G.ecol. Cables Srl,Fincantieri Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,26493,G.ecol. Cables Srl,Friul Intagli Industries Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,28186,G.ecol. Cables Srl,Tech Data Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,28451,G.ecol. Cables Srl,Carlo Colombo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,28494,G.ecol. Cables Srl,Proma Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,28663,G.ecol. Cables Srl,Bticino Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,29117,G.ecol. Cables Srl,Ferrero Industriale Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,29408,G.ecol. Cables Srl,Ducati Motor Holding Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,29588,G.ecol. Cables Srl,Schneider Electric Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,29654,G.ecol. Cables Srl,Eni Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,30166,G.ecol. Cables Srl,Brunello Cucinelli Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,31595,G.ecol. Cables Srl,Padana Tubi E Profilati Acciaio Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,32415,G.ecol. Cables Srl,Solvay Specialty Polymers Italy Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,32789,G.ecol. Cables Srl,Angelini Pharma Italia Aziende Chimiche Riunite Angelini Francesco A.c.r.a.f. Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,32864,G.ecol. Cables Srl,Skf Industrie Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,33477,G.ecol. Cables Srl,T.c.a. Trattamenti Ceneri Auroargentifere Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,33482,G.ecol. Cables Srl,Avi.coop Soc Coop Agricola,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,33609,G.ecol. Cables Srl,Merck Serono Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34261,G.ecol. Cables Srl,Kedrion Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34349,G.ecol. Cables Srl,Zambon Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34565,G.ecol. Cables Srl,Isab Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34613,G.ecol. Cables Srl,Lenovo Italy Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34696,G.ecol. Cables Srl,Saras Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,34968,G.ecol. Cables Srl,Nuovo Pignone International Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,35510,G.ecol. Cables Srl,Leonardo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,36061,G.ecol. Cables Srl,Whirlpool Emea Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,36180,G.ecol. Cables Srl,Recordati Industria Chimica E Farmaceutica Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,36210,G.ecol. Cables Srl,Agn Energia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,36459,G.ecol. Cables Srl,Basell Poliolefine Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,37351,G.ecol. Cables Srl,Acciaierie D'italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,37670,G.ecol. Cables Srl,Pirelli Tyre Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,37953,G.ecol. Cables Srl,Polynt Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,38933,G.ecol. Cables Srl,Heineken Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,38941,G.ecol. Cables Srl,Same Deutz Fahr Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,38985,G.ecol. Cables Srl,Fedrigoni Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,39478,G.ecol. Cables Srl,Tod's Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,40006,G.ecol. Cables Srl,Riva Acciaio Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,40288,G.ecol. Cables Srl,Eli Lilly Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,40740,G.ecol. Cables Srl,A. Menarini Industrie Farmaceutiche Riunite Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,41222,G.ecol. Cables Srl,Granarolo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,41242,G.ecol. Cables Srl,Unigra' Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,41517,G.ecol. Cables Srl,Nestle' Italiana Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,42095,G.ecol. Cables Srl,O.r.i. Martin Acciaieria E Ferriera Di Brescia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,42170,G.ecol. Cables Srl,Michelin Italiana S.a.m.i. Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,42470,G.ecol. Cables Srl,Societa' Europea Veicoli Leggeri Sevel Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,42797,G.ecol. Cables Srl,Aquafil Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,43480,G.ecol. Cables Srl,Sanofi Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44142,44142,43586,G.ecol. Cables Srl,Bulgari Gioielli Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,85,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Argo Tractors Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,95,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Cargill Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,219,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Dow Italia Divisione Commerciale Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,583,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Guccio Gucci Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,1469,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Metalmeccanica Tiberina Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,2716,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Smurfit Kappa Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,3230,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,De' Longhi Appliances Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,3606,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Prysmian Powerlink Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4091,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Candy Hoover Group Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4126,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Ferretti Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4171,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Lg Electronics Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4439,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Mbda Italia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4465,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Arneg Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,4577,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,C.l.n. Coils Lamiere Nastri Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,5038,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Pastificio Rana Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,5347,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Prima Sole Components Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,5877,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Luxottica Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,7196,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Scm Group Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,7768,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Buzzi Unicem Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,8239,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Dana Graziano Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,8412,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,8498,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Acciaierie D'italia Holding Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,8560,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Epta Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,10287,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Pro-gest Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,10508,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Alfa Acciai Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,10688,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,C.o.i.m. Spa - Chimica Organica Industriale Milanese,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,11403,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Sasol Italy Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,11457,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Alstom Ferroviaria Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,11986,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Agricola Tre Valli Societa' Cooperativa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,12170,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Ies Italiana Energia E Servizi Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,12838,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Covestro Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,13038,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Inalca Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,13840,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Iveco Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,13937,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Dolce & Gabbana Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,14047,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Molino Casillo Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,14089,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Bolton Food Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,14396,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Ansaldo Energia Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,14436,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Chiesi Farmaceutici Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,14641,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Bonfiglioli Riduttori Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,15591,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Biesse Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,15839,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Mapei Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,16565,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Dana Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
44820,44820,16878,Fca Italy S.p.a. In Forma Fiat Chrysler Automobiles E In Forma Abbreviato Fiat Group Autom,Cereal Docks Spa,Manufacturing,Manufacturing,Corporation,Corporation,,,,,,,,,,,,
