id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
43736,43736,7798,Telia Company,Telia Company AB,,,,,,,,,,,,,,,,
43741,43741,1608,Zydus Lifesciences Limited,Zydus Lifesciences Ltd,,,,,,,,,,,,,,,,
43747,43747,35419,D.R. Horton Inc,"D.R. Horton, Inc.",,,,,,,,,,,,,,,,
43751,43751,37527,ISS A-S,ISS A/S,,,,,,,,,,,,,,,,
43752,43752,14101,Wallenius Wilhelmsen ASA,Wallenius Wilhelmsen Asa,,,,,,,,,,,,,,,,
43772,43772,19247,KPIT Technologies,KPIT Technologies Ltd,,,,,,,,,,,,,,,,
43776,43776,15761,V & L CONSTRUCTION LTD,V & L CONSULTING LTD,,,,,,,,,,,,,,,,
43791,43791,23521,Maccura Biotechnology Co.Ltd,Maccura Biotechnology Co.ltd,,,,,,,,,,,,,,,,
43793,43793,32007,Maxim Integrated Products Inc,"Maxim Integrated Products, Inc.",,,,,,,,,,,,,,,,
43804,43804,3412,Comforia Residential,"Comforia Residential REIT, Inc.",,,,,,,,,,,,,,,,
43810,43810,15115,Elecnor,Elecnor SA,,,,,,,,,,,,,,,,
43825,43825,32085,SITC International Holdings,SITC International Holdings Co Ltd,,,,,,,,,,,,,,,,
43826,43826,22804,Faurecia S.e,Faurecia SA,,,,,,,,,,,,,,,,
43827,43827,1377,World Class Services,World Fuel Services,,,,,,,,,,,,,,,,
43836,43836,1884,Hyundai Engineering & Construction,Hyundai Engineering & Construction Co Ltd,,,,,,,,,,,,,,,,
43845,43845,29764,Alexion Pharmaceuticals,Alexion Pharmaceuticals Inc,,,,,,,,,,,,,,,,
43847,43847,16949,Asbury Automotive Group,Asbury Automotive Group Inc,,,,,,,,,,,,,,,,
43868,43868,20267,Topco Scientific,"Topco Scientific Co.,Ltd.",,,,,,,,,,,,,,,,
43870,43870,43831,Amphenol Corp,Amphenol Corporation,,,,,,,,,,,,,,,,
43898,43898,11890,Donaldson Company,"Donaldson Company, Inc.",,,,,,,,,,,,,,,,
43905,43905,39316,Unity Software,Unity Software Inc.,,,,,,,,,,,,,,,,
43931,43931,30395,Beijing Originwater Technology,Beijing Originwater Technology Co Ltd,,,,,,,,,,,,,,,,
43941,43941,18004,Premier Investments Limited,Premier Investments Ltd,,,,,,,,,,,,,,,,
43948,43948,23767,BIM Birlesik Magazalar A.S.,BIM Birlesik Magazalar AS,,,,,,,,,,,,,,,,
43949,43949,43129,Century Pacific Food,Century Pacific Food Inc,,,,,,,,,,,,,,,,
43950,43950,28081,Neoen,Neoen SA,,,,,,,,,,,,,,,,
43967,43967,8131,Siemens Healthineers AG,Siemens Healthineers Ag,,,,,,,,,,,,,,,,
43975,43975,15870,Janus Henderson Group Plc,Janus Henderson Group plc,,,,,,,,,,,,,,,,
43976,43976,12182,Inner Mongolia Yitai Coal Co Ltd,"Inner Mongolia Yitai Coal Co.,Ltd.",,,,,,,,,,,,,,,,
43983,43983,23880,Japan Airlines (JAL),Japan Airlines Co Ltd,,,,,,,,,,,,,,,,
43985,43985,21641,Formosa Taffeta Co Ltd,Formosa Taffeta Co. Ltd,,,,,,,,,,,,,,,,
43990,43990,23083,Illinois Tool Works Inc,Illinois Tool Works Inc.,,,,,,,,,,,,,,,,
44017,44017,9754,Kaufman & Broad,Kaufman & Broad SA,,,,,,,,,,,,,,,,
44038,44038,14593,Central Garden & Pet Co,Central Garden & Pet Company,,,,,,,,,,,,,,,,
44043,44043,26603,Alaska Air Group Inc,"Alaska Air Group, Inc.",,,,,,,,,,,,,,,,
44057,44057,34832,Barratt Developments,Barratt Developments Plc,,,,,,,,,,,,,,,,
44064,44064,27680,Dragerwerk AG & Co KGaA,Dragerwerk Ag & Co. Kgaa,,,,,,,,,,,,,,,,
44070,44070,12751,Chong Kun Dang Pharmaceutical Corp,Chong Kun Dang Pharmaceutical Corporation,,,,,,,,,,,,,,,,
44074,44074,5692,Hokuhoku Financial Group Inc,"Hokuhoku Financial Group, Inc.",,,,,,,,,,,,,,,,
44078,44078,42996,M31 Technology,M31 Technology Corp,,,,,,,,,,,,,,,,
44084,44084,33106,Yieh United Steel,Yieh United Steel Corp,,,,,,,,,,,,,,,,
44089,44089,17773,Nihon M&A Center,"Nihon M&A Center, Inc.",,,,,,,,,,,,,,,,
44095,44095,13522,Electra Real Estate,Electra Real Estate Ltd,,,,,,,,,,,,,,,,
44113,44113,42212,Nagarjuna Fertilizers and Chemicals,Nagarjuna Fertilizers and Chemicals Ltd,,,,,,,,,,,,,,,,
44118,44118,7467,SOFTWARE & DESIGN INNOVATIONS LTD,SOFTWARE & DESIGN LIMITED,,,,,,,,,,,,,,,,
44119,44119,28680,MERCK SHARP & DOHME (I.A.) LLC,MERCK SHARP & DOHME LLC,,,,,,,,,,,,,,,,
44135,44135,18525,Akzo Nobel,Akzo Nobel India,,,,,,,,,,,,,,,,
44139,44139,16471,P & A DEVELOPMENTS (DEVON) LTD,P & A DEVELOPMENTS (LONDON) LTD,,,,,,,,,,,,,,,,
44157,44157,16594,CALLIGARIS OM SRL,CALLIGARIS SPA,,,,,,,,,,,,,,,,
44186,44186,26809,China Northern Rare Earth,China Northern Rare Earth (group) High-tech,,,,,,,,,,,,,,,,
44193,44193,8644,NEW AGE MOTORS LIMITED,NEW AGE MUSIC LIMITED,,,,,,,,,,,,,,,,
44202,44202,14326,Zhongji Innolight,Zhongji Innolight Co. Ltd,,,,,,,,,,,,,,,,
44208,44208,42936,Vienna Insurance Group AG,Vienna Insurance Group Ag,,,,,,,,,,,,,,,,
44243,44243,36827,United Breweries,United Breweries Ltd,,,,,,,,,,,,,,,,
44244,44244,34831,Korea Gas Corp,Korea Gas Corporation,,,,,,,,,,,,,,,,
44265,44265,30035,MSCI Inc,MSCI Inc.,,,,,,,,,,,,,,,,
44266,44266,20957,Trisura Group,Trisura Group Ltd.,,,,,,,,,,,,,,,,
44268,44268,26611,Nedbank Group,Nedbank Group Ltd,,,,,,,,,,,,,,,,
44279,44279,4177,Simpson Manufacturing,Simpson Manufacturing Co Inc,,,,,,,,,,,,,,,,
44283,44283,41807,Krones AG,Krones Ag,,,,,,,,,,,,,,,,
44306,44306,5484,Zoomlion Heavy Industry Science and Technology Co Ltd,Zoomlion Heavy Industry Science and Technology Co. Ltd,,,,,,,,,,,,,,,,
44312,44312,5874,ULVAC Inc,"ULVAC, Inc.",,,,,,,,,,,,,,,,
44314,44314,25584,Aurinia Pharmaceuticals,Aurinia Pharmaceuticals Inc.,,,,,,,,,,,,,,,,
44318,44318,16921,DexCom,DexCom Inc,,,,,,,,,,,,,,,,
44323,44323,41626,Dalmia Bharat Limited,Dalmia Bharat Ltd,,,,,,,,,,,,,,,,
44344,44344,3418,Silicon Laboratories,Silicon Laboratories Inc.,,,,,,,,,,,,,,,,
44346,44346,18405,Cullen/Frost Bankers,Cullen/Frost Bankers Inc,,,,,,,,,,,,,,,,
44348,44348,41511,Avis Budget Group,Avis Budget Group Inc,,,,,,,,,,,,,,,,
44360,44360,27347,H & A MOTOR SERVICES LTD,H & A MOTORSS LTD,,,,,,,,,,,,,,,,
44362,44362,39635,Western Union,Western Union Company,,,,,,,,,,,,,,,,
44370,44370,24138,Southern Co,Southern Company,,,,,,,,,,,,,,,,
44399,44399,18815,Aurizon Holdings,Aurizon Holdings Limited,,,,,,,,,,,,,,,,
44406,44406,19353,Energisa SA,Energisme SA,,,,,,,,,,,,,,,,
44411,44411,43839,Cummins Inc,Cummins Inc.,,,,,,,,,,,,,,,,
44419,44419,40940,Okumura Corp,Okumura Corporation,,,,,,,,,,,,,,,,
44422,44422,32411,Balkanstroy,Balkanton,,,,,,,,,,,,,,,,
44429,44429,9034,Apollo Global Management Inc,"Apollo Global Management, Inc.",,,,,,,,,,,,,,,,
44436,44436,3145,Arcure,Arcure SA,,,,,,,,,,,,,,,,
44438,44438,4617,Société Générale Careers,Société Générale SA,,,,,,,,,,,,,,,,
44471,44471,16975,SOFTWARE IN PARTNERSHIP LIMITED,SOFTWARE IN PARTNERSHIP TRUSTEE LIMITED,,,,,,,,,,,,,,,,
44486,44486,40356,Playtech Plc,Playtech plc,,,,,,,,,,,,,,,,
44494,44494,3866,Interfor Corp,Interfor Corporation,,,,,,,,,,,,,,,,
44499,44499,4550,Brady Corp,Brady Corporation,,,,,,,,,,,,,,,,
44533,44533,18526,Toho Holdings Co Ltd,Toho Holdings Co. Ltd,,,,,,,,,,,,,,,,
44538,44538,6113,"Petco Health & Wellness Company, Inc.","Petco Health and Wellness Company, Inc.",,,,,,,,,,,,,,,,
44541,44541,33257,ALL ABOUT JOINERY (YORKSHIRE) LTD,ALL ABOUT JOINERY LTD,,,,,,,,,,,,,,,,
44552,44552,43902,Yadea Group Holdings,Yadea Group Holdings Ltd,,,,,,,,,,,,,,,,
44555,44555,15452,Caisse Regionale De Credit Agricole Mutuel Toulouse 31,Caisse Regionale de Credit Agricole Mutuel Alpes Provence,,,,,,,,,,,,,,,,
44557,44557,27227,Bottega Veneta,Bottega Veneta Srl,,,,,,,,,,,,,,,,
44569,44569,30086,United Corporations,United Corporations Limited,,,,,,,,,,,,,,,,
44574,44574,37550,FOOD BAZAAR LTD,FOOD BAZAR (LDN) LTD,,,,,,,,,,,,,,,,
44585,44585,21494,Samsung Fire & Marine Insurance,Samsung Fire & Marine Insurance Co Ltd,,,,,,,,,,,,,,,,
44589,44589,36990,Vivara Participacoes,Vivara Participacoes SA,,,,,,,,,,,,,,,,
44593,44593,16571,Mebuki Financial Group Inc,"Mebuki Financial Group, Inc.",,,,,,,,,,,,,,,,
44595,44595,1049,Caltagirone Editore SpA,Caltagirone SpA,,,,,,,,,,,,,,,,
44604,44604,7537,ALL ABOUT MEDIA LIMITED,ALL ABOUT MODULAR LIMITED,,,,,,,,,,,,,,,,
44618,44618,18733,Banco Bradesco,Banco Bradesco SA,,,,,,,,,,,,,,,,
44620,44620,30954,Taiwan Mobile,Taiwan Mobile Co Ltd,,,,,,,,,,,,,,,,
44626,44626,2736,Walvax Biotechnology,Walvax Biotechnology Co. Ltd,,,,,,,,,,,,,,,,
44628,44628,31462,Schouw & Co A-S,Schouw & Co AS,,,,,,,,,,,,,,,,
44645,44645,3917,Saudi Pharmaceutical Industries & Medical Appliances Corporation,Saudi Pharmaceutical Industries and Medical Appliances Corp,,,,,,,,,,,,,,,,
44650,44650,10310,Technip Energies N.V.,Technip Energies N.v.,,,,,,,,,,,,,,,,
44652,44652,18328,Aselsan Elektronik Sanayi Ve Ticaret Anonim Sirketi,Aselsan Elektronik Sanayi ve Ticaret Anonim Sirketi,,,,,,,,,,,,,,,,
44670,44670,11080,Hengyi Petrochemical,Hengyi Petrochemical Co Ltd,,,,,,,,,,,,,,,,
44679,44679,36819,Lincoln National Corp,Lincoln National Corporation,,,,,,,,,,,,,,,,
44691,44691,40175,BAD WOLF (IHS) LTD,BAD WOLF (IHS2) LTD,,,,,,,,,,,,,,,,
44738,44738,285,Wizz Air Holdings,Wizz Air Holdings Plc,,,,,,,,,,,,,,,,
44750,44750,23041,Swatch Group,Swatch Group Ag,,,,,,,,,,,,,,,,
44755,44755,32348,Xiamen Faratronic,Xiamen Faratronic Co. Ltd,,,,,,,,,,,,,,,,
44756,44756,15242,Marathon Petroleum,Marathon Petroleum Careers,,,,,,,,,,,,,,,,
44780,44780,30644,Kkr & Co,Kkr & Co.,,,,,,,,,,,,,,,,
44784,44784,4161,Ackermans & Van Haaren Nv,Ackermans & van Haaren,,,,,,,,,,,,,,,,
44786,44786,27100,Mando Corp,Mando Corporation,,,,,,,,,,,,,,,,
44796,44796,23540,Rite Aid,Rite Aid Corp,,,,,,,,,,,,,,,,
44806,44806,14174,Metlife,Metlifecare,,,,,,,,,,,,,,,,
44818,44818,30108,Kimco Realty,Kimco Realty Corp,,,,,,,,,,,,,,,,
44838,44838,4196,Chiesi Farmaceutici S.p.A.,Chiesi Farmaceutici SpA,,,,,,,,,,,,,,,,
44842,44842,28573,Inter Cars S.a.,Inter Cars SA,,,,,,,,,,,,,,,,
44846,44846,37065,Zebra Technologies Corp,Zebra Technologies Corporation,,,,,,,,,,,,,,,,
44851,44851,13034,BAD TASTE RECORDINGS LIMITED,BAD TASTE RECORDS LIMITED,,,,,,,,,,,,,,,,
44857,44857,10252,Gulf Energy Development PCL,Gulf Energy Development Public Company,,,,,,,,,,,,,,,,
44861,44861,32297,Electric Power Development,Electric Power Development Co Ltd,,,,,,,,,,,,,,,,
44883,44883,32259,Walgreens Boots Alliance Inc,"Walgreens Boots Alliance, Inc.",,,,,,,,,,,,,,,,
44885,44885,35106,LHC Group Inc,"LHC Group, Inc.",,,,,,,,,,,,,,,,
44889,44889,39751,GC Corp,GCA Corp,,,,,,,,,,,,,,,,
44911,44911,38812,Centre Testing International Group,Centre Testing International Group Co. Ltd,,,,,,,,,,,,,,,,
44953,44953,43758,Altria Group Inc,"Altria Group, Inc.",,,,,,,,,,,,,,,,
44957,44957,13995,Wuerth,Wuerth Srl,,,,,,,,,,,,,,,,
44959,44959,26556,GOOD CHIPS LTD,GOOD CHOI LIMITED,,,,,,,,,,,,,,,,
44964,44964,25255,Hilton Food Group,Hilton Food Group Plc,,,,,,,,,,,,,,,,
44967,44967,15674,Tokai Rika,Tokai Rika Co Ltd,,,,,,,,,,,,,,,,
44971,44971,37315,Haitong Securities,Haitong Securities Co Ltd,,,,,,,,,,,,,,,,
44973,44973,20603,Fujifilm Holdings Corp,Fujifilm Holdings Corporation,,,,,,,,,,,,,,,,
44974,44974,14385,Vina Concha Y Toro,Vina Concha y Toro SA,,,,,,,,,,,,,,,,
44981,44981,29762,Duke Energy Corp,Duke Energy Corporation,,,,,,,,,,,,,,,,
44985,44985,10797,Sandvik Ab,Sandvik Asia,,,,,,,,,,,,,,,,
44991,44991,15125,Casey's General Stores,Casey's General Stores Inc,,,,,,,,,,,,,,,,
45000,45000,18052,Littelfuse Inc,"Littelfuse, Inc.",,,,,,,,,,,,,,,,
45012,45012,34787,Anhui Anke Biotechnology,Anhui Anke Biotechnology (group),,,,,,,,,,,,,,,,
45016,45016,26537,NetEase Inc,"NetEase, Inc.",,,,,,,,,,,,,,,,
45024,45024,42802,WEX Inc,WEX Inc.,,,,,,,,,,,,,,,,
45041,45041,649,Genmab,Genmab A/S,,,,,,,,,,,,,,,,
45042,45042,24261,Z & B LTD,Z & BROS LTD,,,,,,,,,,,,,,,,
45050,45050,19743,Siam City Cement Public Co Ltd,Siam City Cement Public Company,,,,,,,,,,,,,,,,
45056,45056,1846,J Sainsbury Plc,J Sainsbury plc,,,,,,,,,,,,,,,,
45061,45061,43559,Doordarshan,Doordash,,,,,,,,,,,,,,,,
45064,45064,17441,Yang Ming Marine Transport,Yang Ming Marine Transport Corp,,,,,,,,,,,,,,,,
45080,45080,12129,Palantir Technologies,Palantir Technologies Inc,,,,,,,,,,,,,,,,
45097,45097,22241,New Jersey Resources Corp,New Jersey Resources Corporation,,,,,,,,,,,,,,,,
45100,45100,29753,Wuxi Rural Commercial Bank,"Wuxi Rural Commercial Bank Co.,Ltd",,,,,,,,,,,,,,,,
45119,45119,21843,"MULESOFT, INC.","MULESOFT, LLC",,,,,,,,,,,,,,,,
45131,45131,16691,E Ink Holdings,"E Ink Holdings, Inc.",,,,,,,,,,,,,,,,
45137,45137,44193,NEW AGE MOTOR SALES LIMITED,NEW AGE MOTORS LIMITED,,,,,,,,,,,,,,,,
45142,45142,41005,Ain Holdings Inc,"Ain Holdings, Inc.",,,,,,,,,,,,,,,,
45145,45145,39547,Sociedad Quimica y Minera de Chile SA,Sociedad Química y Minera de Chile SA,,,,,,,,,,,,,,,,
45152,45152,33170,Pirelli & C SpA,Pirelli & C. S.p.a.,,,,,,,,,,,,,,,,
45155,45155,2715,H & A PROPERTIES (HULL) LIMITED,H & A PROPERTIES (LIVERPOOL) LTD,,,,,,,,,,,,,,,,
45182,45182,26278,BDO Unibank,BDO Unibank Inc,,,,,,,,,,,,,,,,
45186,45186,31568,Overstock.com,Overstock.com Inc,,,,,,,,,,,,,,,,
45192,45192,12061,Anglo American,Anglo American Platinum,,,,,,,,,,,,,,,,
45195,45195,39955,COLT TECHNOLOGY SERVICES,COLT TECHNOLOGY SERVICES EUROPE LIMITED,,,,,,,,,,,,,,,,
45197,45197,27562,Bytes Technology Group Plc,Bytes Technology Group plc,,,,,,,,,,,,,,,,
45199,45199,33520,Q BOX DIGITAL LTD,Q BOX MEDIA LTD,,,,,,,,,,,,,,,,
45208,45208,40400,EnBW Energie Baden-Wuerttemberg AG,EnBW Energie Baden-Wurttemberg AG,,,,,,,,,,,,,,,,
45212,45212,31290,Cementos Argos S.a.,Cementos Argos SA,,,,,,,,,,,,,,,,
45222,45222,20615,Flowserve,Flowserve Corp,,,,,,,,,,,,,,,,
45246,45246,10463,HDFC Bank,HDFC Bank Ltd,,,,,,,,,,,,,,,,
45247,45247,5818,Zhejiang Jiahua Energy Chemical Industry,Zhejiang Jiahua Energy Chemical Industry Co Ltd,,,,,,,,,,,,,,,,
45257,45257,43176,Sembcorp Marine,Sembcorp Marine Ltd,,,,,,,,,,,,,,,,
45271,45271,44440,Shen Yao Holdings Ltd,Shen You Holdings Ltd,,,,,,,,,,,,,,,,
45273,45273,25465,General Mills,General Mills Inc,,,,,,,,,,,,,,,,
45282,45282,44151,Otter Tail Corp,Otter Tail Corporation,,,,,,,,,,,,,,,,
45288,45288,39904,Tyson Foods,Tyson Foods Inc,,,,,,,,,,,,,,,,
45291,45291,32608,McAfee Corp,McAfee Corp.,,,,,,,,,,,,,,,,
45300,45300,346,FinecoBank Banca Fineco S.p.A.,Finecobank Banca Fineco,,,,,,,,,,,,,,,,
45312,45312,22198,Old Dominion Freight Line Inc,"Old Dominion Freight Line, Inc.",,,,,,,,,,,,,,,,
45319,45319,13469,Excelliance MOS,Excelliance MOS Corp,,,,,,,,,,,,,,,,
45326,45326,16621,AVIVA INSURANCE LIMITED,AVIVA INSURANCE SERVICES UK LIMITED,,,,,,,,,,,,,,,,
45330,45330,20454,Berry Global Group,Berry Global Group Inc,,,,,,,,,,,,,,,,
45334,45334,5256,The Wharf (Holdings) Ltd,The Wharf (Holdings) Ltd.,,,,,,,,,,,,,,,,
45339,45339,3898,Hindustan Aeronautics,Hindustan Aeronautics Limited,,,,,,,,,,,,,,,,
45341,45341,26897,Unicharm,Unicharm Corp,,,,,,,,,,,,,,,,
45344,45344,22469,Recruit Holdings,Recruit Holdings Co Ltd,,,,,,,,,,,,,,,,
45347,45347,16690,Piaggio & C. SpA,Piaggio & C. Spa,,,,,,,,,,,,,,,,
45349,45349,5249,Jiangxi Hongdu Aviation Industry,Jiangxi Hongdu Aviation Industry Co. Ltd,,,,,,,,,,,,,,,,
45355,45355,6222,Pembina Pipeline Corp,Pembina Pipeline Corporation,,,,,,,,,,,,,,,,
45359,45359,12579,Realty Income,Realty Income Corp,,,,,,,,,,,,,,,,
45364,45364,37698,Banpu Public Company,Banpu Public Company Ltd,,,,,,,,,,,,,,,,
45375,45375,28326,Elvie,Elvie*,,,,,,,,,,,,,,,,
45388,45388,6902,Hyundai Glovis,Hyundai Glovis Co Ltd,,,,,,,,,,,,,,,,
45389,45389,32240,Moncler SpA,Moncler Spa,,,,,,,,,,,,,,,,
45400,45400,11348,Netcompany Group A-S,Netcompany Group A/s,,,,,,,,,,,,,,,,
45412,45412,12512,Modern Times Group Mtg AB,Modern Times Group Mtg Ab,,,,,,,,,,,,,,,,
45419,45419,20690,AerCap Holdings N.V.,AerCap Holdings NV,,,,,,,,,,,,,,,,
45446,45446,5361,SBI Holdings Inc,SBI Holdings Inc-Japan,,,,,,,,,,,,,,,,
45456,45456,6384,Criteo,Criteo SA,,,,,,,,,,,,,,,,
45467,45467,14510,Vishay Intertechnology,Vishay Intertechnology Inc,,,,,,,,,,,,,,,,
45470,45470,12223,Hon Hai Precision Industry,Hon Hai Precision Industry Co Ltd,,,,,,,,,,,,,,,,
45473,45473,23568,Hang Lung Properties,Hang Lung Properties Ltd,,,,,,,,,,,,,,,,
45474,45474,38799,Yamaha Motor,Yamaha Motor Co Ltd,,,,,,,,,,,,,,,,
45480,45480,30087,Western Alliance Bancorp.,Western Alliance Bancorporation,,,,,,,,,,,,,,,,
45482,45482,32195,Fujian Longking Co Ltd,Fujian Longking Co. Ltd,,,,,,,,,,,,,,,,
45500,45500,31133,Aperam,Aperam SA,,,,,,,,,,,,,,,,
45501,45501,36842,Chongqing Three Gorges Water Conservancy And Electric Power,Chongqing Three Gorges Water Conservancy and Electric Power Co. Ltd,,,,,,,,,,,,,,,,
45504,45504,35888,Companhia Siderurgica Nacional,Companhia Siderúrgica Nacional,,,,,,,,,,,,,,,,
45506,45506,10640,Hemnet Group AB,Hemnet Group Ab (publ),,,,,,,,,,,,,,,,
45514,45514,40012,Pegatron Corp,Pegatron Corporation,,,,,,,,,,,,,,,,
45515,45515,14845,Fluidra,Fluidra SA,,,,,,,,,,,,,,,,
45528,45528,27447,Dampskibsselskabet Norden AS,Dampskibsselskabet Torm,,,,,,,,,,,,,,,,
45538,45538,43983,Japan Airlines,Japan Airlines (JAL),,,,,,,,,,,,,,,,
45546,45546,38989,GOOD CHEMISTRY BREWING LIMITED,GOOD CHEMISTRY PUBS LIMITED,,,,,,,,,,,,,,,,
45557,45557,14127,"UNIVERSAL MUSIC GROUP DISTRIBUTION, CORP.","UNIVERSAL MUSIC GROUP, INC.",,,,,,,,,,,,,,,,
45561,45561,3283,Harvey Norman Holdings,Harvey Norman Holdings Limited,,,,,,,,,,,,,,,,
45565,45565,28372,Adtalem Global Education,Adtalem Global Education Inc,,,,,,,,,,,,,,,,
45581,45581,16793,Aareal Bank,Aareal Bank AG,,,,,,,,,,,,,,,,
45606,45606,32595,Guangdong Dowstone Technology,Guangdong Dowstone Technology Co. Ltd,,,,,,,,,,,,,,,,
45609,45609,11311,Halliburton,Halliburton Co,,,,,,,,,,,,,,,,
45624,45624,31330,MakeMyTrip,MakeMyTrip Limited,,,,,,,,,,,,,,,,
45626,45626,14311,Grendene,Grendene SA,,,,,,,,,,,,,,,,
45628,45628,42191,Kohnan Shoji Co Ltd,Kohnan Shoji Co. Ltd,,,,,,,,,,,,,,,,
45630,45630,36213,Keihan Holdings,Keihan Holdings Co Ltd,,,,,,,,,,,,,,,,
45650,45650,42601,Bandai Namco Holdings,Bandai Namco Holdings Inc,,,,,,,,,,,,,,,,
45651,45651,17287,1-800-Flowers.com Inc,1-800-flowers.com,,,,,,,,,,,,,,,,
45675,45675,8451,Earth Corp,Earth Corporation,,,,,,,,,,,,,,,,
45680,45680,29775,HealthAssure,HealthAsyst,,,,,,,,,,,,,,,,
45686,45686,18022,Cassa Depositi E Prestiti Spa,Cassa Depositi e Prestiti SpA,,,,,,,,,,,,,,,,
45691,45691,45530,Novolipetsk Steel,Novolipetsk Steel PJSC,,,,,,,,,,,,,,,,
45699,45699,21950,Choice Hotels International Inc,"Choice Hotels International, Inc.",,,,,,,,,,,,,,,,
45700,45700,12089,Taiwan Cement,Taiwan Cement Corp,,,,,,,,,,,,,,,,
45702,45702,34071,WuXi Biologics,WuXi Biologics Cayman Inc,,,,,,,,,,,,,,,,
45708,45708,29208,Yamato Holdings Co Ltd,"Yamato Holdings Co., Ltd.",,,,,,,,,,,,,,,,
45710,45710,6085,Itochu Enex Co Ltd,"Itochu Enex Co.,Ltd.",,,,,,,,,,,,,,,,
45718,45718,62,Shandong Buchang Pharmaceutical Co Ltd,Shandong Buchang Pharmaceuticals,,,,,,,,,,,,,,,,
45720,45720,3323,Next Fifteen Communications Group,Next Fifteen Communications Group plc,,,,,,,,,,,,,,,,
45748,45748,16761,Spark New Zealand Limited,Spark New Zealand Ltd,,,,,,,,,,,,,,,,
45759,45759,10422,Thai Union Group Public Company,Thai Union Group Public Company Ltd,,,,,,,,,,,,,,,,
45793,45793,30069,Unieuro S.p.A.,Unieuro SPA,,,,,,,,,,,,,,,,
45796,45796,2450,Schweiter Technologies AG,Schweiter Technologies Ag,,,,,,,,,,,,,,,,
45800,45800,4336,Wharf Real Estate Investment Company,Wharf Real Estate Investment Company Ltd,,,,,,,,,,,,,,,,
45807,45807,24872,BEAUTY AT MINARIK LIMITED,BEAUTY AT MINE LTD,,,,,,,,,,,,,,,,
45846,45846,33647,Infocom Corp,Infocom Corporation,,,,,,,,,,,,,,,,
45861,45861,18069,Consolidated Contractors Co,Consolidated Contractors Company,,,,,,,,,,,,,,,,
45872,45872,3332,Booking Holdings Inc,Booking Holdings Inc.,,,,,,,,,,,,,,,,
45886,45886,32308,China Avionics Systems Co Ltd,"China Avionics Systems Co.,Ltd.",,,,,,,,,,,,,,,,
45889,45889,10790,Capita,Capita Plc,,,,,,,,,,,,,,,,
45890,45890,2671,Vodafone Idea,Vodafone Idea Limited,,,,,,,,,,,,,,,,
45897,45897,30278,Legato Health Technologies,Legato Health Technology,,,,,,,,,,,,,,,,
45904,45904,19988,Datalogic,Datalogic S.p.A.,,,,,,,,,,,,,,,,
45908,45908,32082,Metro Inc,Metro Inc.,,,,,,,,,,,,,,,,
45920,45920,44176,Melco International Development,Melco International Development Ltd,,,,,,,,,,,,,,,,
45935,45935,7370,Seibu Holdings,Seibu Holdings Inc,,,,,,,,,,,,,,,,
45936,45936,1263,AU Optronics,AU Optronics Corp,,,,,,,,,,,,,,,,
45940,45940,12864,Daido Steel Co Ltd,Daido Steel Co. Ltd,,,,,,,,,,,,,,,,
45945,45945,25173,Nemak S. A. B. De C. V,"Nemak, S. A. B. de C. V.",,,,,,,,,,,,,,,,
45953,45953,30774,Norbord Inc,Norbord Inc.,,,,,,,,,,,,,,,,
45957,45957,31487,Qingdao Rural Commercial Bank,Qingdao Rural Commercial Bank Corporation,,,,,,,,,,,,,,,,
45959,45959,3926,Taiwan Fertilizer,Taiwan Fertilizer Co. Ltd,,,,,,,,,,,,,,,,
45961,45961,27059,H & M Hennes & Mauritz AB,H & M Hennes & Mauritz Ab,,,,,,,,,,,,,,,,
45962,45962,20757,Chailease Holding,Chailease Holding Co Ltd,,,,,,,,,,,,,,,,
45970,45970,44054,Enogia,Enogia SAS,,,,,,,,,,,,,,,,
45990,45990,11678,Jazz Pharmaceuticals,Jazz Pharmaceuticals Plc,,,,,,,,,,,,,,,,
45994,45994,1684,The Hong Kong and China Gas Co Ltd,The Hong Kong and China Gas Company Ltd,,,,,,,,,,,,,,,,
46007,46007,40609,National Express Group Plc,National Express Group plc,,,,,,,,,,,,,,,,
46012,46012,38034,Bic Camera Inc,"Bic Camera, Inc.",,,,,,,,,,,,,,,,
46016,46016,44906,Frey SA,Frey Sa,,,,,,,,,,,,,,,,
46020,46020,23429,Nutanix,Nutanix Inc,,,,,,,,,,,,,,,,
46028,46028,5825,Stiltz Homelifts,Stiltz Lifts,,,,,,,,,,,,,,,,
46046,46046,4310,Zhejiang Chint Electrics,Zhejiang Chint Electrics Co Ltd,,,,,,,,,,,,,,,,
46049,46049,25487,Intco Medical Technology Co Ltd,Intco Medical Technology Co. Ltd,,,,,,,,,,,,,,,,
46059,46059,4289,ALL ABOUT BARS LTD,ALL ABOUT BATHROOMS LTD,,,,,,,,,,,,,,,,
46068,46068,23794,Chocoladefabriken Lindt & Sprungli AG,Chocoladefabriken Lindt & Sprungli Ag,,,,,,,,,,,,,,,,
46071,46071,13252,Burckhardt Compression Holding AG,Burckhardt Compression Holding Ag,,,,,,,,,,,,,,,,
46074,46074,6122,Greentown Management Holdings Company Limited,Greentown Management Holdings Company Ltd,,,,,,,,,,,,,,,,
46092,46092,29828,Yuasa Trading Co Ltd,Yuasa Trading Co. Ltd,,,,,,,,,,,,,,,,
